ano;cod_ies;nome_ies;sigla_ies;categoria_adm;organizacao_acad;uf;igc_continuo;igc_faixa;nome_google_place;latitude;longitude;endereco;endereco_detalhe
2018;2688;FACULDADE INESP - INSTITUTO NACIONAL DE ENSINO E PESQUISA;INESP;Privada com fins lucrativos;Faculdade;SP;1,5891;2;Faculdade INESP;-23.3030634;-45.95815899999999;R. Santa Rosa, 168 - Centro, Jacareí - SP, 12308-390, Brasil;M2WR+QP Centro, Jacareí - SP
2018;2702;FACULDADE DE CIÊNCIAS JURÍDICAS DE PARAÍSO DO TOCANTINS;FCJP;Privada com fins lucrativos;Faculdade;TO;2,68442;3;Faculdade de Educação, Ciências e Letras de Paraíso;-10.1656062;-48.8828902;R. L-20, 711 - Interlagos, Paraíso do Tocantins - TO, 77600-000, Brasil;R4M8+QR Interlagos, Paraíso do Tocantins - TO
2018;2703;FACULDADE SENAC MINAS;FSM;Privada sem fins lucrativos;Faculdade;MG;2,80009;3;Faculdade Senac Minas - Campus Barbacena;-21.2213643;-43.749304;R. Mucuri, 201 - Caicaras, Barbacena - MG, 36205-126, Brasil;Q7H2+F7 Caicaras, Barbacena - MG
2018;2723;FACULDADE IMACULADA CONCEIÇÃO DO RECIFE;UBEC;Privada sem fins lucrativos;Faculdade;PE;3,11256;4;FICR - Faculdade Católica Imaculada Conceição do Recife;-8.0409652;-34.9401095;Av. Caxangá, 3841 - Iputinga, Recife - PE, 50670-902, Brasil;X355+JX Iputinga, Recife - PE
2018;2724;INSTITUTO DE ENSINO SUPERIOR DO SUL DO MARANHÃO;IESMA;Privada com fins lucrativos;Faculdade;MA;2,21301;3;UNISULMA;-5.5091052;-47.4842995;R. São Pedro, 11 - Jardim Cristo Rei, Imperatriz - MA, 65907-070, Brasil;FGR8+97 Nova Imperatriz, Imperatriz - MA
2018;2726;ESCOLA SUPERIOR DE ADMINISTRAÇÃO DE EMPRESAS;INEA;Privada com fins lucrativos;Faculdade;SP;0,79766;1;Master em Marketing e Gestão de Negócios;-25.4832351;-49.2562582;R. Padre Dehon, 814 - Hauer, Curitiba - PR, 81630-090, Brasil;GP8V+PF Hauer - Boqueirão, Curitiba - PR
2018;2741;FACULDADE CATÓLICA DOM ORIONE;FACDO;Privada sem fins lucrativos;Faculdade;TO;2,3683;3;Faculdade Católica Dom Orione;-7.1908444;-48.2059756;R. Santa Cruz, 557 - St. Central, Araguaína - TO, 77804-090, Brasil;RQ5V+MJ St. Central, Araguaína - TO
2018;2744;INSTITUTO SUPERIOR DE EDUCAÇÃO VERA CRUZ;ISE VERA CRUZ;Privada sem fins lucrativos;Faculdade;SP;3,04458;4;Instituto Vera Cruz;-23.5281892;-46.7364734;Rua Baumann, 73 - Vila Leopoldina, São Paulo - SP, 05318-000, Brasil;F7C7+PC Vila Leopoldina, São Paulo - SP
2018;2745;ESCOLA SUPERIOR DA AMAZÔNIA;ESAMAZ;Privada com fins lucrativos;Faculdade;PA;2,35785;3;ESAMAZ - Escola Superior da Amazônia;-1.4445945;-48.4937444;R. Municipalidade, 546 - Reduto, Belém - PA, 66053-180, Brasil;HG44+5G Reduto, Belém - PA
2018;2753;Faculdade de Ciências Educacionais de Capim Grosso;FCG;Privada com fins lucrativos;Faculdade;BA;2,48411;3;FCG Faculdade Capim Grosso;-11.3834455;-39.997308;R. da Faculdade, sn - Planaltino, Capim Grosso - BA, 44695-000, Brasil;J283+J3 Planaltino, Capim Grosso - BA
2018;2754;FACULDADE SÃO PAULO;FSP;Privada com fins lucrativos;Faculdade;RO;2,99926;4;Faculdade São Paulo;-11.7263875;-61.7960584;Av. 25 de Agosto, 6961 - São Cristovao, Rolim de Moura - RO, 76940-000, Brasil;76F3+CH São Cristovao, Rolim de Moura - RO
2018;2755;FACULDADE DO VALE DO ITAJAÍ MIRIM;FAVIM;Privada com fins lucrativos;Faculdade;SC;2,63992;3;Uniasselvi;-27.1040661;-48.9140239;Av. Getúlio Vargas, 63 - Centro 2, Brusque - SC, 88353-900, Brasil;V3WP+99 Centro 2, Brusque - SC
2018;2756;FACULDADE ANHANGUERA DE VALPARAÍSO;;Privada com fins lucrativos;Faculdade;GO;2,48543;3;Faculdade Anhanguera de Valparaíso;-16.0757051;-47.9871829;R. A, 2-38 - Valparaizo II, Valparaíso de Goiás - GO, 72870-004, Brasil;W2F7+P4 Valparaizo II, Valparaíso de Goiás - GO
2018;2761;FACULDADE DO SERTÃO;UESSBA;Privada com fins lucrativos;Faculdade;BA;2,33931;3;Faculdade Cesmac Do Sertão;-25.4131561;-49.9993002;Beco da Vila Maria, Palmeira - PR, 84130-000, Brasil;H2P2+P7 Palmeira, PR
2018;2763;FACULDADE DE CIÊNCIAS GERENCIAIS DE SÃO GOTARDO;CESG;Privada com fins lucrativos;Faculdade;MG;3,01401;4;Faculdade Uninter São Gotardo;-19.3114159;-46.0501842;Av. Rio Branco, 134 - Centro, São Gotardo - MG, 38800-000, Brasil;MWQX+CW Centro, São Gotardo - MG
2018;2766;FACULDADE EMPRESARIAL DE CHAPECÓ;FAEM;Privada com fins lucrativos;Faculdade;SC;2,42008;3;Unidade Central De Educação Faem Faculdade;-27.107339;-52.605976;R. Lauro Müller, 767 - Santa Maria, Chapecó - SC, 89812-214, Brasil;V9VV+3J Santa Maria, Chapecó - SC
2018;2770;FACULDADE UNIDA DE CAMPINAS;FACUNICAMPS;Privada com fins lucrativos;Faculdade;GO;3,69969;4;FacUnicamps - Faculdade Unida de Campinas;-16.6746008;-49.28454989999999;Rua 210, 386 - 386 - St. Coimbra, Goiânia - GO, 74535-280, Brasil;8PG8+55 St. Coimbra, Goiânia - GO
2018;2771;CENTRO DE ENSINO SUPERIOR DE ILHÉUS;CESUPI;Privada com fins lucrativos;Faculdade;BA;2,30481;3;Faculdade de Ilhéus Cesupi;-14.8285424;-39.0280387;Rod. Ilhéus | Olivença, s/n - km 2,5 - São Francisco, Ilhéus - BA, 45659-420, Brasil;5XCC+HQ São Francisco, Ilhéus - BA
2018;2773;FACULDADE DE MACAPÁ;;Privada com fins lucrativos;Faculdade;AP;2,66962;3;Faculdade de Macapá - FAMA;0.0312263;-51.10777849999999;Rod. Duca Serra - Cabralzinho, Macapá - AP, 68906-801, Brasil;2VJR+FV Cabralzinho, Macapá - AP
2018;2774;Centro Universitário UNIFAFIBE;FAFIBE;Privada sem fins lucrativos;Centro Universitário;SP;3,17787;4;UNIFAFIBE;-20.9541189;-48.48599309999999;R. Prof. Orlando França de Carvalho, 325/326 - Centro, Bebedouro - SP, 14701-070, Brasil;2GW7+9J Centro, Bebedouro - SP
2018;2775;Faculdades Integradas Desembargador Sávio Brandão;FAUSB;Privada com fins lucrativos;Faculdade;MT;2,01403;3;FAUSB  Faculdades Integradas Desembargador Sávio Brandão;-15.6579965;-56.1226091;Av. Presidente Artur Bernardes, s/n - Vila Ipase, Várzea Grande - MT, 78125-185, Brasil;8VRG+RX Vila Ipase, Várzea Grande - MT
2018;2779;FACULDADE DE INFORMÁTICA DE OURO PRETO DO OESTE;FIOURO;Privada sem fins lucrativos;Faculdade;RO;1,63578;2;FACULDADE UNEOURO;-10.7130274;-62.27209919999999;Rua Alto Alegre, 494 - Novo Horizonte, Ouro Preto do Oeste - RO, 76920-000, Brasil;7PPH+Q5 Jardim Novo Horizonte, Ouro Preto do Oeste - RO
2018;2783;FACULDADE DE TECNOLOGIA DO NORDESTE;FATENE;Privada com fins lucrativos;Faculdade;CE;2,34719;3;FATENE - Faculdade de Tecnologia do Nordeste;-3.7579697;-38.556768;R. Matos Vasconcelos, 1626 - Damas, Fortaleza - CE, 60426-110, Brasil;6CRV+R7 Damas, Fortaleza - CE
2018;2787;FACULDADES PEQUENO PRÍNCIPE;FPP;Privada sem fins lucrativos;Faculdade;PR;2,88684;3;Faculdades Pequeno Príncipe;-25.4407692;-49.2651888;Av. Iguaçu, 333 - Rebouças, Curitiba - PR, 80230-020, Brasil;HP5M+MW Rebouças - Matriz, Curitiba - PR
2018;2791;FACULDADE DE CIÊNCIAS AGRÁRIAS E EXATAS DE PRIMAVERA DO LESTE;;Privada com fins lucrativos;Faculdade;MT;2,44822;3;;;;;
2018;2793;FACULDADE UBS;FACULDADE UBS;Privada com fins lucrativos;Faculdade;SP;2,58563;3;UBS - Escola de Negócios;-23.5646736;-46.6550646;Alameda Santos, 1293 - Jardim Paulista, São Paulo - SP, 01419-001, Brasil;C8PV+4X Jardim Paulista, São Paulo - SP
2018;2794;FACULDADE DE CIÊNCIAS SOCIAIS E HUMANAS SOBRAL PINTO;FAIESP;Privada com fins lucrativos;Faculdade;MT;2,07706;3;Condomínio Edifício Sobral Pinto;-25.4200384;-49.2693749;Condomínio Edifício Sobral Pinto - Av. Cândido de Abreu, 469 - Centro Cívico, Curitiba - PR, 80530-905, Brasil;
2018;2796;FACULDADE DE IPORÁ;FAI;Privada com fins lucrativos;Faculdade;GO;2,46314;3;FAI - Faculdade de Iporá;-16.4261006;-51.1175153;R. Serra Cana Brava, 512 - Boa Vista, Iporá - GO, 76200-000, Brasil;HVFJ+HX Boa Vista, Iporá - GO
2018;2799;FANEESP - FACULDADE NACIONAL DE EDUCAÇÃO E ENSINO SUPERIOR DO PARANÁ;FANEESP;Privada com fins lucrativos;Faculdade;PR;2,85988;3;Faneesp - Faculdade Nacional de Educação e Ensino Superior do Paraná - Faneesp;-25.5488254;-49.3679237;Av. das Araucárias, 5129 - Thomaz Coelho, Araucária - PR, 83707-754, Brasil;FJ2J+FR Thomaz Coelho, Araucária - PR
2018;2805;FACULDADE MODELO;FACIMOD;Privada com fins lucrativos;Faculdade;PR;2,66114;3;Faculdade Modelo;-25.4705245;-49.2108321;R. Eng. Benedito Mario da Silva, 95 - Cajuru, Curitiba - PR, 82970-000, Brasil;GQHQ+QM Cajuru, Curitiba - PR
2018;2808;FACULDADES ITECNE DE CASCAVEL;ITECNE;Privada com fins lucrativos;Faculdade;PR;1,67808;2;Colégio e Faculdade Itecne;-24.9543912;-53.4808913;Av. Brasil, 8607 - Bairro Coqueiral, Cascavel - PR, 85807-030, Brasil;2GW9+6J Bairro Coqueiral, Cascavel - PR
2018;2811;FACULDADE PAULUS DE TECNOLOGIA E COMUNICAÇÃO;FAPCOM;Privada sem fins lucrativos;Faculdade;SP;3,562;4;FAPCOM - Faculdade Paulus de Tecnologia e Comunicação;-23.5875588;-46.6385484;R. Maj. Maragliano, 191 - Vila Mariana, São Paulo - SP, 04017-030, Brasil;C966+XH Vila Mariana, São Paulo - SP
2018;2814;FACULDADE SÃO SEBASTIÃO;;Privada com fins lucrativos;Faculdade;SP;2,81384;3;Faculdade São Sebastião;-23.7990236;-45.4082027;R. Agripino José do Nascimento, 177 - Vila Amélia, São Sebastião - SP, 11600-000, Brasil;6H2R+9P Centro, São Sebastião - SP
2018;2821;Faculdade Meridional RS;;Privada com fins lucrativos;Faculdade;RS;2,99168;4;IMED Porto Alegre - Departamento de Administração;-30.0295959;-51.195082;Rua Dona Laura, 1020 - Rio Branco, Porto Alegre - RS, 90430-090, Brasil;XRC3+5X Rio Branco, Porto Alegre - RS
2018;2826;FACULDADE NOSSA SENHORA DE FÁTIMA;FACULDADE FÁTIMA;Privada sem fins lucrativos;Faculdade;RS;2,4015;3;Faculdade Nossa Senhora de Fátima - NSF;-20.3099981;-40.306036;Av. Vitória, 3069 - Jucutuquara, Vitória - ES, 29017-022, Brasil;MMRV+2H Jucutuquara, Vitória - ES
2018;2827;FACULDADE EVANGÉLICA DO PIAUI;FAEPI;Privada com fins lucrativos;Faculdade;PI;2,70946;3;FAEPI;-5.1132914;-42.80371;Rua Treze de Maio, 2660 - Vermelha, Teresina - PI, 64018-285, Brasil;V5PW+MG Vermelha, Teresina - PI
2018;2831;FACULDADE DOM BOSCO DE GOIOERÊ;DOM BOSCO GOIOERÊ;Privada sem fins lucrativos;Faculdade;PR;1,4674;2;Faculdade Dom Bosco;-24.1816455;-53.0163288;R. Dr. Rosalvo G de Melo Leitão, Goioerê - PR, 87360-000, Brasil;RX9M+8F Goioerê, PR
2018;2832;Faculdade Superior de Ensino Programus;ISEPRO;Privada com fins lucrativos;Faculdade;PI;2,13038;3;FACULDADE ANCHIETA DE ENSINO SUPERIOR DO PARANÁ;-25.5111374;-49.3276637;R. Pedro Gusso, 4150 - Cidade Industrial De Curitiba, Curitiba - PR, 81315-000, Brasil;FMQC+GW Cidade Industrial De Curitiba - Cidade Industrial de Curitiba, Curitiba - PR
2018;2835;CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU;UNINASSAU;Privada com fins lucrativos;Centro Universitário;PE;2,77942;3;UNINASSAU - Campus Aracaju;-10.925598;-37.0727014;Av. Augusto Franco, 2340 - Siqueira Campos, Aracaju - SE, 49075-470, Brasil;3WFG+QW Siqueira Campos, Aracaju - SE
2018;2836;FACULDADE SUL DA AMÉRICA;SULDAMÉRICA;Privada com fins lucrativos;Faculdade;GO;2,86915;3;Faculdade Sul-Americana (FASAM);-16.7216798;-49.2365804;BR-153, Km 502 - Jardim da Luz, Goiânia - GO, 74850-370, Brasil;7QH7+89 Jardim da Luz, Goiânia - GO
2018;2841;FACULDADE PARANAPANEMA;FP;Privada com fins lucrativos;Faculdade;PR;1,87088;2;Faculdade Paranapanema;-22.7583146;-51.3802271;R. Barão do Rio Branco, 306 - Centro, Porecatu - PR, 86160-000, Brasil;6JR9+MW Porecatu, PR
2018;2843;FACULDADE DE CIÊNCIAS MÉDICAS E DA SAÚDE DE JUIZ DE FORA;FCMS/JF;Privada com fins lucrativos;Faculdade;MG;3,24808;4;Faculdade de Ciências Médicas e da Saúde de Juiz de Fora  Suprema;-21.8168977;-43.3789439;Alameda Salvaterra, 200 - Salvaterra, Juiz de Fora - MG, 36033-003, Brasil;5JMC+6C Salvaterra, Juiz de Fora - MG
2018;2844;FACULDADE SALESIANA DOM BOSCO DE PIRACICABA;FSDB;Privada sem fins lucrativos;Faculdade;SP;1,99705;3;Dom Bosco Cidade Alta;-22.7305944;-47.642684;R. Alfredo Guedes, 1199 - Cidade Alta, Piracicaba - SP, 13419-080, Brasil;7994+QW Alto, Piracicaba - SP
2018;2845;FACULDADE REINALDO RAMOS;FARR;Privada com fins lucrativos;Faculdade;PB;2,12561;3;;;;;
2018;2849;ESCOLA SUPERIOR DOM HELDER CÂMARA;ESDHC;Privada sem fins lucrativos;Faculdade;MG;3,23196;4;Escola Superior Dom Helder Câmara;-19.9235418;-43.9254898;R. Álvares Maciel, 628 - Santa Efigênia, Belo Horizonte - MG, 30150-250, Brasil;33GF+HR Santa Efigênia, Belo Horizonte - MG
2018;2855;FACULDADE SÃO FRANCISCO DE ASSIS;UNIFIN;Privada com fins lucrativos;Faculdade;RS;2,15448;3;Faculdade São Francisco de Assis;-29.9994095;-51.20315979999999;Av. Sertório, 253 - Navegantes, Porto Alegre - RS, 91020-001, Brasil;2Q2W+6P Navegantes, Porto Alegre - RS
2018;2859;FACULDADE DE BELÉM;FABEL;Privada com fins lucrativos;Faculdade;PA;1,85575;2;Faculdade de Belém;-1.4501593;-48.4818283;Av. Gov. José Malcher, 1332 - Reduto, Belém - PA, 66053-020, Brasil;GGX9+W7 Reduto, Belém - PA
2018;2870;FACULDADE SERRA DO CARMO;FASEC;Privada com fins lucrativos;Faculdade;TO;2,27463;3;Faculdade Serra Do Carmo;-10.182503;-48.3403159;Quadra103 Norte, Plano Diretor Norte, Rua de Pedestre NO - 03, 26 - Plano Diretor Norte, Palmas - TO, 77001-018, Brasil;RM85+XV Plano Diretor Norte, Palmas - TO
2018;2879;FACULDADE DE CAIEIRAS;;Privada sem fins lucrativos;Faculdade;SP;2,5037;3;Faculdade de Caieiras;-23.3661798;-46.7464296;R. México, 100 - Centro, Caieiras - SP, 07700-100, Brasil;J7M3+GC Centro, Caieiras - SP
2018;2886;FACULDADE ZUMBI DOS PALMARES;FAZP;Privada sem fins lucrativos;Faculdade;SP;1,15998;2;Faculdade Zumbi dos Palmares;-23.5195747;-46.633257;Av. Santos Dumont, 843 - Bom Retiro, São Paulo - SP, 01101-000, Brasil;F9J8+5M Bom Retiro, São Paulo - SP
2018;2891;FACULDADE BARÃO DE PIRATININGA;AES;Privada com fins lucrativos;Faculdade;SP;2,58217;3;EMEF Barão de Piratininga;-23.5221304;-47.1300834;R. José Henrique da Costa, 252 - Jardim Bela Vista, São Roque - SP, 18134-190, Brasil;FVH9+4X Jardim Bela Vista, São Roque - SP
2018;2896;FACULDADE SATC;FASATC;Privada sem fins lucrativos;Faculdade;SC;2,93213;3;Faculdade Satc;-28.702796;-49.4056492;Rua Pascoal Meller, 73 - Universitário, Criciúma - SC, 88805-380, Brasil;7HWV+VP Universitário, Criciúma - SC
2018;2903;FACULDADE CONCÓRDIA;FACC;Privada com fins lucrativos;Faculdade;SC;2,19404;3;FACC-Faculdade Concórdia;-27.2033498;-52.02187869999999;R. Anita Garibaldi, 3185 - Primavera, Concórdia - SC, 89701-130, Brasil;QXWH+M6 Primavera, Concórdia - SC
2018;2904;FACULDADE JK - GUARÁ;ESAMC BRASÍLIA;Privada com fins lucrativos;Faculdade;DF;1,73285;2;Faculdade Jk;-15.8121024;-47.9898818;Qe 08 Área Especial I - s/n - Guará, DF, Brasil;52Q6+52 Guará, Brasília - DF
2018;2908;FACULDADE NATALENSE DE ENSINO E CULTURA;FANEC;Privada com fins lucrativos;Faculdade;RN;2,07004;3;FANEC - Faculdade Natalense de Ensino e Cultura;-5.824491;-35.2152689;Av. Prudente de Morais, 4890 - Lagoa Nova, Natal - RN, 59063-200, Brasil;5QGM+6V Lagoa Nova, Natal - RN
2018;2909;FACULDADE DO ESTADO DO MARANHÃO;FACEM;Privada com fins lucrativos;Faculdade;MA;1,77607;2;Faculdade do Estado do Maranhão - Facem;-2.5089764;-44.261277;Alameda D, 5 - Alto do Calhau, São Luís - MA, 65070-630, Brasil;FPRQ+CF Alto do Calhau, São Luís - MA
2018;2910;FACULDADE VERDE NORTE;FAVENORTE;Privada com fins lucrativos;Faculdade;MG;1,84303;2;Instituto Superior de Educação Verde Norte - Favenorte;-15.401586;-42.8681655;Av. José Alves Miranda, 500 - Alto São João, Mato Verde - MG, 39527-000, Brasil;H4XJ+9P Alto São João, Mato Verde - MG
2018;2911;FACULDADE PAN AMAZÔNICA;FAPAN;Privada com fins lucrativos;Faculdade;PA;2,10369;3;Faculdade Pan Amazônica;-1.4578481;-48.4707412;Tv. Francisco Caldeira Castelo Branco, 1692 - Fátima, Belém - PA, 66065-310, Brasil;GGRH+VP Fátima, Belém - PA
