Name;State;Region;Ano;IDHM;"IDHM Educacao";"IDHM Longividade";"IDHM Renda"
"Fortaleza dos Valos";"Rio Grande do Sul";Sul;1991;0.535;0.304;0.734;0.688
"Fortaleza dos Valos";"Rio Grande do Sul";Sul;2000;0.658;0.471;0.803;0.754
"Fortaleza dos Valos";"Rio Grande do Sul";Sul;2010;0.756;0.663;0.837;0.779
"Frederico Westphalen";"Rio Grande do Sul";Sul;1991;0.536;0.329;0.749;0.626
"Frederico Westphalen";"Rio Grande do Sul";Sul;2000;0.683;0.569;0.813;0.689
"Frederico Westphalen";"Rio Grande do Sul";Sul;2010;0.760;0.688;0.846;0.754
Garibaldi;"Rio Grande do Sul";Sul;1991;0.575;0.367;0.743;0.698
Garibaldi;"Rio Grande do Sul";Sul;2000;0.712;0.579;0.820;0.760
Garibaldi;"Rio Grande do Sul";Sul;2010;0.786;0.688;0.856;0.825
Garruchos;"Rio Grande do Sul";Sul;1991;0.252;0.052;0.681;0.453
Garruchos;"Rio Grande do Sul";Sul;2000;0.549;0.384;0.775;0.555
Garruchos;"Rio Grande do Sul";Sul;2010;0.671;0.553;0.833;0.657
Gaurama;"Rio Grande do Sul";Sul;1991;0.498;0.273;0.781;0.579
Gaurama;"Rio Grande do Sul";Sul;2000;0.662;0.511;0.841;0.675
Gaurama;"Rio Grande do Sul";Sul;2010;0.738;0.643;0.852;0.733
"General Câmara";"Rio Grande do Sul";Sul;1991;0.471;0.249;0.717;0.585
"General Câmara";"Rio Grande do Sul";Sul;2000;0.619;0.454;0.796;0.655
"General Câmara";"Rio Grande do Sul";Sul;2010;0.686;0.552;0.832;0.704
Gentil;"Rio Grande do Sul";Sul;1991;0.410;0.182;0.730;0.519
Gentil;"Rio Grande do Sul";Sul;2000;0.628;0.480;0.791;0.652
Gentil;"Rio Grande do Sul";Sul;2010;0.733;0.643;0.863;0.710
"Getúlio Vargas";"Rio Grande do Sul";Sul;1991;0.532;0.347;0.710;0.612
"Getúlio Vargas";"Rio Grande do Sul";Sul;2000;0.665;0.547;0.800;0.671
"Getúlio Vargas";"Rio Grande do Sul";Sul;2010;0.746;0.658;0.843;0.747
Giruá;"Rio Grande do Sul";Sul;1991;0.479;0.278;0.684;0.578
Giruá;"Rio Grande do Sul";Sul;2000;0.626;0.498;0.758;0.651
Giruá;"Rio Grande do Sul";Sul;2010;0.721;0.629;0.842;0.707
Glorinha;"Rio Grande do Sul";Sul;1991;0.424;0.178;0.741;0.579
Glorinha;"Rio Grande do Sul";Sul;2000;0.587;0.370;0.820;0.666
Glorinha;"Rio Grande do Sul";Sul;2010;0.714;0.593;0.859;0.716
Gramado;"Rio Grande do Sul";Sul;1991;0.546;0.308;0.780;0.676
Gramado;"Rio Grande do Sul";Sul;2000;0.698;0.548;0.842;0.737
Gramado;"Rio Grande do Sul";Sul;2010;0.764;0.662;0.861;0.783
"Gramado dos Loureiros";"Rio Grande do Sul";Sul;1991;0.336;0.139;0.658;0.413
"Gramado dos Loureiros";"Rio Grande do Sul";Sul;2000;0.573;0.442;0.737;0.579
"Gramado dos Loureiros";"Rio Grande do Sul";Sul;2010;0.685;0.584;0.832;0.662
"Gramado Xavier";"Rio Grande do Sul";Sul;1991;0.356;0.124;0.669;0.544
"Gramado Xavier";"Rio Grande do Sul";Sul;2000;0.460;0.224;0.715;0.608
"Gramado Xavier";"Rio Grande do Sul";Sul;2010;0.634;0.473;0.792;0.681
Gravataí;"Rio Grande do Sul";Sul;1991;0.540;0.332;0.750;0.634
Gravataí;"Rio Grande do Sul";Sul;2000;0.661;0.500;0.839;0.688
Gravataí;"Rio Grande do Sul";Sul;2010;0.736;0.636;0.862;0.727
Guabiju;"Rio Grande do Sul";Sul;1991;0.489;0.258;0.780;0.582
Guabiju;"Rio Grande do Sul";Sul;2000;0.674;0.547;0.825;0.679
Guabiju;"Rio Grande do Sul";Sul;2010;0.758;0.612;0.857;0.831
Guaíba;"Rio Grande do Sul";Sul;1991;0.522;0.301;0.750;0.629
Guaíba;"Rio Grande do Sul";Sul;2000;0.654;0.515;0.792;0.687
Guaíba;"Rio Grande do Sul";Sul;2010;0.730;0.639;0.833;0.732
Guaporé;"Rio Grande do Sul";Sul;1991;0.553;0.359;0.724;0.649
Guaporé;"Rio Grande do Sul";Sul;2000;0.670;0.516;0.807;0.721
Guaporé;"Rio Grande do Sul";Sul;2010;0.765;0.685;0.837;0.781
"Guarani das Missões";"Rio Grande do Sul";Sul;1991;0.471;0.257;0.727;0.561
"Guarani das Missões";"Rio Grande do Sul";Sul;2000;0.592;0.446;0.771;0.603
"Guarani das Missões";"Rio Grande do Sul";Sul;2010;0.737;0.665;0.863;0.698
Harmonia;"Rio Grande do Sul";Sul;1991;0.541;0.320;0.746;0.662
Harmonia;"Rio Grande do Sul";Sul;2000;0.663;0.498;0.831;0.704
Harmonia;"Rio Grande do Sul";Sul;2010;0.749;0.668;0.841;0.748
Herveiras;"Rio Grande do Sul";Sul;1991;0.299;0.073;0.705;0.520
Herveiras;"Rio Grande do Sul";Sul;2000;0.441;0.191;0.757;0.593
Herveiras;"Rio Grande do Sul";Sul;2010;0.616;0.441;0.792;0.670
Horizontina;"Rio Grande do Sul";Sul;1991;0.568;0.390;0.750;0.628
Horizontina;"Rio Grande do Sul";Sul;2000;0.725;0.645;0.850;0.695
Horizontina;"Rio Grande do Sul";Sul;2010;0.783;0.716;0.858;0.782
"Hulha Negra";"Rio Grande do Sul";Sul;1991;0.386;0.163;0.653;0.541
"Hulha Negra";"Rio Grande do Sul";Sul;2000;0.569;0.394;0.698;0.670
"Hulha Negra";"Rio Grande do Sul";Sul;2010;0.643;0.512;0.796;0.653
Humaitá;"Rio Grande do Sul";Sul;1991;0.538;0.349;0.762;0.585
Humaitá;"Rio Grande do Sul";Sul;2000;0.640;0.509;0.802;0.642
Humaitá;"Rio Grande do Sul";Sul;2010;0.738;0.657;0.837;0.732
Ibarama;"Rio Grande do Sul";Sul;1991;0.369;0.134;0.647;0.578
Ibarama;"Rio Grande do Sul";Sul;2000;0.528;0.335;0.743;0.592
Ibarama;"Rio Grande do Sul";Sul;2010;0.652;0.511;0.792;0.686
Ibiaçá;"Rio Grande do Sul";Sul;1991;0.484;0.257;0.758;0.581
Ibiaçá;"Rio Grande do Sul";Sul;2000;0.677;0.480;0.860;0.752
Ibiaçá;"Rio Grande do Sul";Sul;2010;0.739;0.593;0.888;0.766
Ibiraiaras;"Rio Grande do Sul";Sul;1991;0.489;0.257;0.734;0.621
Ibiraiaras;"Rio Grande do Sul";Sul;2000;0.645;0.474;0.808;0.701
Ibiraiaras;"Rio Grande do Sul";Sul;2010;0.724;0.615;0.835;0.739
Ibirapuitã;"Rio Grande do Sul";Sul;1991;0.417;0.193;0.703;0.533
Ibirapuitã;"Rio Grande do Sul";Sul;2000;0.527;0.331;0.765;0.579
Ibirapuitã;"Rio Grande do Sul";Sul;2010;0.638;0.463;0.828;0.678
Ibirubá;"Rio Grande do Sul";Sul;1991;0.511;0.279;0.734;0.650
Ibirubá;"Rio Grande do Sul";Sul;2000;0.674;0.523;0.799;0.733
Ibirubá;"Rio Grande do Sul";Sul;2010;0.765;0.671;0.848;0.786
Igrejinha;"Rio Grande do Sul";Sul;1991;0.481;0.229;0.746;0.652
Igrejinha;"Rio Grande do Sul";Sul;2000;0.603;0.403;0.781;0.698
Igrejinha;"Rio Grande do Sul";Sul;2010;0.721;0.571;0.876;0.749
Ijuí;"Rio Grande do Sul";Sul;1991;0.553;0.364;0.720;0.646
Ijuí;"Rio Grande do Sul";Sul;2000;0.683;0.548;0.819;0.709
Ijuí;"Rio Grande do Sul";Sul;2010;0.781;0.707;0.858;0.786
Ilópolis;"Rio Grande do Sul";Sul;1991;0.471;0.242;0.756;0.570
Ilópolis;"Rio Grande do Sul";Sul;2000;0.613;0.407;0.841;0.673
Ilópolis;"Rio Grande do Sul";Sul;2010;0.730;0.595;0.866;0.756
Imbé;"Rio Grande do Sul";Sul;1991;0.547;0.339;0.744;0.650
Imbé;"Rio Grande do Sul";Sul;2000;0.677;0.550;0.788;0.715
Imbé;"Rio Grande do Sul";Sul;2010;0.764;0.638;0.847;0.825
Imigrante;"Rio Grande do Sul";Sul;1991;0.514;0.276;0.759;0.649
Imigrante;"Rio Grande do Sul";Sul;2000;0.690;0.565;0.818;0.712
Imigrante;"Rio Grande do Sul";Sul;2010;0.743;0.635;0.844;0.764
Independência;"Rio Grande do Sul";Sul;1991;0.465;0.251;0.745;0.539
Independência;"Rio Grande do Sul";Sul;2000;0.601;0.425;0.793;0.644
Independência;"Rio Grande do Sul";Sul;2010;0.693;0.576;0.813;0.711
Inhacorá;"Rio Grande do Sul";Sul;1991;0.369;0.131;0.716;0.537
Inhacorá;"Rio Grande do Sul";Sul;2000;0.554;0.365;0.777;0.598
Inhacorá;"Rio Grande do Sul";Sul;2010;0.673;0.585;0.807;0.647
Ipê;"Rio Grande do Sul";Sul;1991;0.503;0.256;0.744;0.669
Ipê;"Rio Grande do Sul";Sul;2000;0.615;0.454;0.782;0.654
Ipê;"Rio Grande do Sul";Sul;2010;0.728;0.618;0.831;0.751
"Ipiranga do Sul";"Rio Grande do Sul";Sul;1991;0.488;0.244;0.788;0.606
"Ipiranga do Sul";"Rio Grande do Sul";Sul;2000;0.673;0.514;0.862;0.687
"Ipiranga do Sul";"Rio Grande do Sul";Sul;2010;0.791;0.698;0.866;0.818
Iraí;"Rio Grande do Sul";Sul;1991;0.469;0.246;0.705;0.595
Iraí;"Rio Grande do Sul";Sul;2000;0.595;0.403;0.790;0.662
Iraí;"Rio Grande do Sul";Sul;2010;0.691;0.590;0.819;0.684
Itaara;"Rio Grande do Sul";Sul;1991;0.450;0.221;0.746;0.552
Itaara;"Rio Grande do Sul";Sul;2000;0.607;0.397;0.835;0.675
Itaara;"Rio Grande do Sul";Sul;2010;0.760;0.687;0.841;0.761
Itacurubi;"Rio Grande do Sul";Sul;1991;0.420;0.182;0.693;0.587
Itacurubi;"Rio Grande do Sul";Sul;2000;0.539;0.340;0.777;0.592
Itacurubi;"Rio Grande do Sul";Sul;2010;0.657;0.509;0.804;0.692
Itapuca;"Rio Grande do Sul";Sul;1991;0.377;0.139;0.703;0.548
Itapuca;"Rio Grande do Sul";Sul;2000;0.495;0.259;0.755;0.622
Itapuca;"Rio Grande do Sul";Sul;2010;0.664;0.495;0.834;0.709
Itaqui;"Rio Grande do Sul";Sul;1991;0.504;0.280;0.754;0.606
Itaqui;"Rio Grande do Sul";Sul;2000;0.630;0.483;0.808;0.641
Itaqui;"Rio Grande do Sul";Sul;2010;0.713;0.626;0.843;0.687
Itati;"Rio Grande do Sul";Sul;1991;0.397;0.158;0.715;0.553
Itati;"Rio Grande do Sul";Sul;2000;0.554;0.354;0.757;0.633
Itati;"Rio Grande do Sul";Sul;2010;0.669;0.524;0.827;0.692
"Itatiba do Sul";"Rio Grande do Sul";Sul;1991;0.374;0.159;0.705;0.467
"Itatiba do Sul";"Rio Grande do Sul";Sul;2000;0.533;0.328;0.775;0.595
"Itatiba do Sul";"Rio Grande do Sul";Sul;2010;0.681;0.567;0.801;0.696
Ivorá;"Rio Grande do Sul";Sul;1991;0.512;0.310;0.754;0.573
Ivorá;"Rio Grande do Sul";Sul;2000;0.637;0.549;0.794;0.593
Ivorá;"Rio Grande do Sul";Sul;2010;0.724;0.602;0.886;0.712
Ivoti;"Rio Grande do Sul";Sul;1991;0.551;0.315;0.777;0.685
Ivoti;"Rio Grande do Sul";Sul;2000;0.697;0.552;0.840;0.730
Ivoti;"Rio Grande do Sul";Sul;2010;0.784;0.729;0.848;0.780
Jaboticaba;"Rio Grande do Sul";Sul;1991;0.414;0.200;0.694;0.512
Jaboticaba;"Rio Grande do Sul";Sul;2000;0.510;0.313;0.735;0.576
Jaboticaba;"Rio Grande do Sul";Sul;2010;0.658;0.547;0.820;0.636
Jacuizinho;"Rio Grande do Sul";Sul;1991;0.344;0.098;0.714;0.582
Jacuizinho;"Rio Grande do Sul";Sul;2000;0.466;0.223;0.751;0.606
Jacuizinho;"Rio Grande do Sul";Sul;2010;0.662;0.487;0.817;0.730
Jacutinga;"Rio Grande do Sul";Sul;1991;0.508;0.299;0.734;0.597
Jacutinga;"Rio Grande do Sul";Sul;2000;0.620;0.474;0.781;0.645
Jacutinga;"Rio Grande do Sul";Sul;2010;0.726;0.636;0.855;0.703
Jaguarão;"Rio Grande do Sul";Sul;1991;0.512;0.306;0.706;0.621
Jaguarão;"Rio Grande do Sul";Sul;2000;0.620;0.458;0.778;0.670
Jaguarão;"Rio Grande do Sul";Sul;2010;0.707;0.608;0.832;0.698
Jaguari;"Rio Grande do Sul";Sul;1991;0.506;0.289;0.742;0.603
Jaguari;"Rio Grande do Sul";Sul;2000;0.601;0.420;0.781;0.661
Jaguari;"Rio Grande do Sul";Sul;2010;0.712;0.567;0.866;0.734
Jaquirana;"Rio Grande do Sul";Sul;1991;0.363;0.144;0.650;0.513
Jaquirana;"Rio Grande do Sul";Sul;2000;0.470;0.257;0.693;0.584
Jaquirana;"Rio Grande do Sul";Sul;2010;0.614;0.475;0.779;0.626
Jari;"Rio Grande do Sul";Sul;1991;0.273;0.055;0.720;0.514
Jari;"Rio Grande do Sul";Sul;2000;0.516;0.309;0.783;0.567
Jari;"Rio Grande do Sul";Sul;2010;0.631;0.473;0.836;0.636
Jóia;"Rio Grande do Sul";Sul;1991;0.450;0.234;0.714;0.546
Jóia;"Rio Grande do Sul";Sul;2000;0.587;0.422;0.784;0.610
Jóia;"Rio Grande do Sul";Sul;2010;0.686;0.572;0.841;0.671
"Júlio de Castilhos";"Rio Grande do Sul";Sul;1991;0.542;0.332;0.750;0.639
"Júlio de Castilhos";"Rio Grande do Sul";Sul;2000;0.626;0.466;0.793;0.665
"Júlio de Castilhos";"Rio Grande do Sul";Sul;2010;0.716;0.602;0.833;0.733
"Lagoa Bonita do Sul";"Rio Grande do Sul";Sul;1991;0.339;0.105;0.705;0.528
"Lagoa Bonita do Sul";"Rio Grande do Sul";Sul;2000;0.533;0.333;0.757;0.599
"Lagoa Bonita do Sul";"Rio Grande do Sul";Sul;2010;0.670;0.539;0.801;0.696
Lagoão;"Rio Grande do Sul";Sul;1991;0.296;0.088;0.650;0.455
Lagoão;"Rio Grande do Sul";Sul;2000;0.476;0.274;0.748;0.525
Lagoão;"Rio Grande do Sul";Sul;2010;0.643;0.505;0.822;0.641
"Lagoa dos Três Cantos";"Rio Grande do Sul";Sul;1991;0.566;0.362;0.760;0.659
"Lagoa dos Três Cantos";"Rio Grande do Sul";Sul;2000;0.664;0.508;0.841;0.686
"Lagoa dos Três Cantos";"Rio Grande do Sul";Sul;2010;0.789;0.754;0.852;0.765
"Lagoa Vermelha";"Rio Grande do Sul";Sul;1991;0.520;0.321;0.734;0.596
"Lagoa Vermelha";"Rio Grande do Sul";Sul;2000;0.650;0.506;0.811;0.669
"Lagoa Vermelha";"Rio Grande do Sul";Sul;2010;0.738;0.620;0.885;0.734
Lajeado;"Rio Grande do Sul";Sul;1991;0.598;0.409;0.748;0.698
Lajeado;"Rio Grande do Sul";Sul;2000;0.715;0.592;0.832;0.741
Lajeado;"Rio Grande do Sul";Sul;2010;0.778;0.704;0.840;0.796
"Lajeado do Bugre";"Rio Grande do Sul";Sul;1991;0.233;0.054;0.685;0.342
"Lajeado do Bugre";"Rio Grande do Sul";Sul;2000;0.504;0.304;0.775;0.544
"Lajeado do Bugre";"Rio Grande do Sul";Sul;2010;0.613;0.465;0.822;0.604
"Lavras do Sul";"Rio Grande do Sul";Sul;1991;0.504;0.301;0.669;0.635
"Lavras do Sul";"Rio Grande do Sul";Sul;2000;0.629;0.492;0.769;0.657
"Lavras do Sul";"Rio Grande do Sul";Sul;2010;0.699;0.577;0.868;0.683
"Liberato Salzano";"Rio Grande do Sul";Sul;1991;0.363;0.150;0.705;0.453
"Liberato Salzano";"Rio Grande do Sul";Sul;2000;0.521;0.334;0.737;0.574
"Liberato Salzano";"Rio Grande do Sul";Sul;2010;0.685;0.583;0.810;0.680
"Lindolfo Collor";"Rio Grande do Sul";Sul;1991;0.427;0.182;0.720;0.595
"Lindolfo Collor";"Rio Grande do Sul";Sul;2000;0.540;0.325;0.757;0.639
"Lindolfo Collor";"Rio Grande do Sul";Sul;2010;0.712;0.601;0.842;0.712
"Linha Nova";"Rio Grande do Sul";Sul;1991;0.475;0.227;0.735;0.641
"Linha Nova";"Rio Grande do Sul";Sul;2000;0.611;0.459;0.775;0.641
"Linha Nova";"Rio Grande do Sul";Sul;2010;0.749;0.662;0.846;0.751
Machadinho;"Rio Grande do Sul";Sul;1991;0.454;0.244;0.707;0.544
Machadinho;"Rio Grande do Sul";Sul;2000;0.571;0.396;0.790;0.594
Machadinho;"Rio Grande do Sul";Sul;2010;0.692;0.577;0.807;0.711
Maçambará;"Rio Grande do Sul";Sul;1991;0.403;0.171;0.686;0.559
Maçambará;"Rio Grande do Sul";Sul;2000;0.562;0.371;0.747;0.639
Maçambará;"Rio Grande do Sul";Sul;2010;0.684;0.580;0.832;0.664
Mampituba;"Rio Grande do Sul";Sul;1991;0.372;0.138;0.678;0.550
Mampituba;"Rio Grande do Sul";Sul;2000;0.518;0.312;0.764;0.583
Mampituba;"Rio Grande do Sul";Sul;2010;0.649;0.517;0.813;0.650
"Manoel Viana";"Rio Grande do Sul";Sul;1991;0.410;0.188;0.669;0.546
"Manoel Viana";"Rio Grande do Sul";Sul;2000;0.543;0.379;0.706;0.599
"Manoel Viana";"Rio Grande do Sul";Sul;2010;0.655;0.534;0.766;0.686
Maquiné;"Rio Grande do Sul";Sul;1991;0.460;0.238;0.717;0.572
Maquiné;"Rio Grande do Sul";Sul;2000;0.579;0.373;0.804;0.647
Maquiné;"Rio Grande do Sul";Sul;2010;0.682;0.519;0.880;0.695
Maratá;"Rio Grande do Sul";Sul;1991;0.474;0.232;0.754;0.609
Maratá;"Rio Grande do Sul";Sul;2000;0.591;0.390;0.793;0.669
Maratá;"Rio Grande do Sul";Sul;2010;0.697;0.540;0.862;0.729
Marau;"Rio Grande do Sul";Sul;1991;0.542;0.324;0.751;0.655
Marau;"Rio Grande do Sul";Sul;2000;0.678;0.541;0.805;0.715
Marau;"Rio Grande do Sul";Sul;2010;0.774;0.699;0.857;0.773
"Marcelino Ramos";"Rio Grande do Sul";Sul;1991;0.478;0.241;0.759;0.597
"Marcelino Ramos";"Rio Grande do Sul";Sul;2000;0.631;0.478;0.799;0.657
"Marcelino Ramos";"Rio Grande do Sul";Sul;2010;0.724;0.618;0.834;0.735
"Mariana Pimentel";"Rio Grande do Sul";Sul;1991;0.449;0.211;0.754;0.570
"Mariana Pimentel";"Rio Grande do Sul";Sul;2000;0.604;0.429;0.794;0.646
"Mariana Pimentel";"Rio Grande do Sul";Sul;2010;0.701;0.568;0.866;0.701
"Mariano Moro";"Rio Grande do Sul";Sul;1991;0.483;0.238;0.763;0.621
"Mariano Moro";"Rio Grande do Sul";Sul;2000;0.656;0.497;0.806;0.706
"Mariano Moro";"Rio Grande do Sul";Sul;2010;0.730;0.604;0.843;0.763
"Marques de Souza";"Rio Grande do Sul";Sul;1991;0.482;0.236;0.777;0.610
"Marques de Souza";"Rio Grande do Sul";Sul;2000;0.627;0.431;0.841;0.680
"Marques de Souza";"Rio Grande do Sul";Sul;2010;0.687;0.515;0.849;0.743
Mata;"Rio Grande do Sul";Sul;1991;0.431;0.194;0.711;0.579
Mata;"Rio Grande do Sul";Sul;2000;0.551;0.371;0.751;0.600
Mata;"Rio Grande do Sul";Sul;2010;0.656;0.529;0.807;0.660
"Mato Castelhano";"Rio Grande do Sul";Sul;1991;0.434;0.213;0.710;0.541
"Mato Castelhano";"Rio Grande do Sul";Sul;2000;0.665;0.579;0.776;0.655
"Mato Castelhano";"Rio Grande do Sul";Sul;2010;0.727;0.608;0.839;0.752
"Mato Leitão";"Rio Grande do Sul";Sul;1991;0.472;0.238;0.721;0.612
"Mato Leitão";"Rio Grande do Sul";Sul;2000;0.623;0.493;0.770;0.638
"Mato Leitão";"Rio Grande do Sul";Sul;2010;0.746;0.676;0.853;0.721
"Mato Queimado";"Rio Grande do Sul";Sul;1991;0.461;0.261;0.760;0.494
"Mato Queimado";"Rio Grande do Sul";Sul;2000;0.617;0.457;0.853;0.604
"Mato Queimado";"Rio Grande do Sul";Sul;2010;0.717;0.603;0.870;0.702
"Maximiliano de Almeida";"Rio Grande do Sul";Sul;1991;0.445;0.228;0.658;0.586
"Maximiliano de Almeida";"Rio Grande do Sul";Sul;2000;0.562;0.405;0.729;0.602
"Maximiliano de Almeida";"Rio Grande do Sul";Sul;2010;0.699;0.591;0.825;0.699
"Minas do Leão";"Rio Grande do Sul";Sul;1991;0.417;0.188;0.690;0.557
"Minas do Leão";"Rio Grande do Sul";Sul;2000;0.547;0.352;0.766;0.606
"Minas do Leão";"Rio Grande do Sul";Sul;2010;0.681;0.514;0.826;0.743
Miraguaí;"Rio Grande do Sul";Sul;1991;0.412;0.196;0.706;0.506
Miraguaí;"Rio Grande do Sul";Sul;2000;0.584;0.447;0.795;0.561
Miraguaí;"Rio Grande do Sul";Sul;2010;0.725;0.613;0.837;0.744
Montauri;"Rio Grande do Sul";Sul;1991;0.484;0.238;0.762;0.624
Montauri;"Rio Grande do Sul";Sul;2000;0.608;0.383;0.841;0.699
Montauri;"Rio Grande do Sul";Sul;2010;0.764;0.662;0.852;0.790
"Monte Alegre dos Campos";"Rio Grande do Sul";Sul;1991;0.305;0.085;0.686;0.486
"Monte Alegre dos Campos";"Rio Grande do Sul";Sul;2000;0.462;0.237;0.777;0.536
"Monte Alegre dos Campos";"Rio Grande do Sul";Sul;2010;0.650;0.501;0.822;0.667
"Monte Belo do Sul";"Rio Grande do Sul";Sul;1991;0.498;0.255;0.777;0.625
"Monte Belo do Sul";"Rio Grande do Sul";Sul;2000;0.629;0.432;0.840;0.685
"Monte Belo do Sul";"Rio Grande do Sul";Sul;2010;0.752;0.663;0.852;0.752
Montenegro;"Rio Grande do Sul";Sul;1991;0.543;0.322;0.742;0.669
Montenegro;"Rio Grande do Sul";Sul;2000;0.668;0.491;0.839;0.724
Montenegro;"Rio Grande do Sul";Sul;2010;0.755;0.654;0.866;0.761
Mormaço;"Rio Grande do Sul";Sul;1991;0.408;0.176;0.734;0.525
Mormaço;"Rio Grande do Sul";Sul;2000;0.584;0.408;0.769;0.635
Mormaço;"Rio Grande do Sul";Sul;2010;0.714;0.576;0.860;0.735
"Morrinhos do Sul";"Rio Grande do Sul";Sul;1991;0.397;0.168;0.678;0.548
"Morrinhos do Sul";"Rio Grande do Sul";Sul;2000;0.593;0.475;0.747;0.588
"Morrinhos do Sul";"Rio Grande do Sul";Sul;2010;0.711;0.593;0.842;0.720
"Morro Redondo";"Rio Grande do Sul";Sul;1991;0.437;0.204;0.736;0.557
"Morro Redondo";"Rio Grande do Sul";Sul;2000;0.572;0.355;0.790;0.666
"Morro Redondo";"Rio Grande do Sul";Sul;2010;0.702;0.557;0.864;0.719
"Morro Reuter";"Rio Grande do Sul";Sul;1991;0.428;0.171;0.750;0.613
"Morro Reuter";"Rio Grande do Sul";Sul;2000;0.656;0.491;0.806;0.712
"Morro Reuter";"Rio Grande do Sul";Sul;2010;0.743;0.653;0.858;0.733
Mostardas;"Rio Grande do Sul";Sul;1991;0.439;0.177;0.754;0.634
Mostardas;"Rio Grande do Sul";Sul;2000;0.571;0.372;0.793;0.630
Mostardas;"Rio Grande do Sul";Sul;2010;0.664;0.493;0.849;0.701
Muçum;"Rio Grande do Sul";Sul;1991;0.549;0.332;0.759;0.657
Muçum;"Rio Grande do Sul";Sul;2000;0.641;0.462;0.816;0.697
Muçum;"Rio Grande do Sul";Sul;2010;0.746;0.654;0.840;0.757
"Muitos Capões";"Rio Grande do Sul";Sul;1991;0.397;0.167;0.689;0.544
"Muitos Capões";"Rio Grande do Sul";Sul;2000;0.534;0.306;0.786;0.633
"Muitos Capões";"Rio Grande do Sul";Sul;2010;0.702;0.558;0.873;0.711
Muliterno;"Rio Grande do Sul";Sul;1991;0.404;0.179;0.688;0.535
Muliterno;"Rio Grande do Sul";Sul;2000;0.598;0.471;0.750;0.604
Muliterno;"Rio Grande do Sul";Sul;2010;0.689;0.547;0.808;0.740
Não-Me-Toque;"Rio Grande do Sul";Sul;1991;0.572;0.390;0.727;0.659
Não-Me-Toque;"Rio Grande do Sul";Sul;2000;0.692;0.566;0.817;0.716
Não-Me-Toque;"Rio Grande do Sul";Sul;2010;0.765;0.673;0.847;0.784
"Nicolau Vergueiro";"Rio Grande do Sul";Sul;1991;0.410;0.166;0.742;0.561
"Nicolau Vergueiro";"Rio Grande do Sul";Sul;2000;0.676;0.573;0.830;0.650
"Nicolau Vergueiro";"Rio Grande do Sul";Sul;2010;0.753;0.660;0.839;0.772
Nonoai;"Rio Grande do Sul";Sul;1991;0.442;0.209;0.695;0.594
Nonoai;"Rio Grande do Sul";Sul;2000;0.584;0.409;0.775;0.628
Nonoai;"Rio Grande do Sul";Sul;2010;0.702;0.591;0.833;0.703
"Nova Alvorada";"Rio Grande do Sul";Sul;1991;0.455;0.205;0.710;0.648
"Nova Alvorada";"Rio Grande do Sul";Sul;2000;0.566;0.361;0.748;0.673
"Nova Alvorada";"Rio Grande do Sul";Sul;2010;0.740;0.634;0.838;0.763
"Nova Araçá";"Rio Grande do Sul";Sul;1991;0.580;0.397;0.742;0.663
"Nova Araçá";"Rio Grande do Sul";Sul;2000;0.732;0.605;0.832;0.779
"Nova Araçá";"Rio Grande do Sul";Sul;2010;0.785;0.722;0.843;0.796
"Nova Bassano";"Rio Grande do Sul";Sul;1991;0.525;0.299;0.748;0.647
"Nova Bassano";"Rio Grande do Sul";Sul;2000;0.674;0.508;0.810;0.745
"Nova Bassano";"Rio Grande do Sul";Sul;2010;0.747;0.632;0.849;0.778
"Nova Boa Vista";"Rio Grande do Sul";Sul;1991;0.509;0.330;0.721;0.555
"Nova Boa Vista";"Rio Grande do Sul";Sul;2000;0.640;0.526;0.803;0.621
"Nova Boa Vista";"Rio Grande do Sul";Sul;2010;0.768;0.708;0.836;0.764
"Nova Bréscia";"Rio Grande do Sul";Sul;1991;0.553;0.331;0.788;0.647
"Nova Bréscia";"Rio Grande do Sul";Sul;2000;0.695;0.523;0.832;0.770
"Nova Bréscia";"Rio Grande do Sul";Sul;2010;0.778;0.666;0.847;0.836
"Nova Candelária";"Rio Grande do Sul";Sul;1991;0.385;0.156;0.743;0.494
"Nova Candelária";"Rio Grande do Sul";Sul;2000;0.603;0.408;0.841;0.639
"Nova Candelária";"Rio Grande do Sul";Sul;2010;0.759;0.643;0.856;0.794
"Nova Esperança do Sul";"Rio Grande do Sul";Sul;1991;0.526;0.322;0.750;0.601
"Nova Esperança do Sul";"Rio Grande do Sul";Sul;2000;0.593;0.414;0.805;0.625
"Nova Esperança do Sul";"Rio Grande do Sul";Sul;2010;0.735;0.647;0.848;0.723
"Nova Hartz";"Rio Grande do Sul";Sul;1991;0.436;0.191;0.707;0.615
"Nova Hartz";"Rio Grande do Sul";Sul;2000;0.578;0.374;0.792;0.651
"Nova Hartz";"Rio Grande do Sul";Sul;2010;0.689;0.563;0.836;0.694
"Nova Pádua";"Rio Grande do Sul";Sul;1991;0.525;0.294;0.782;0.631
"Nova Pádua";"Rio Grande do Sul";Sul;2000;0.688;0.498;0.842;0.778
"Nova Pádua";"Rio Grande do Sul";Sul;2010;0.761;0.678;0.852;0.762
"Nova Palma";"Rio Grande do Sul";Sul;1991;0.510;0.293;0.760;0.595
"Nova Palma";"Rio Grande do Sul";Sul;2000;0.659;0.503;0.832;0.683
"Nova Palma";"Rio Grande do Sul";Sul;2010;0.744;0.643;0.841;0.762
