Founder;GrauAcademico;BeginYear;EndYear;Momento;NomeIES;SiglaIES;Categoria;OrganizacaoAcademica;IGCContinuo;IGCFaixa;LatitudeIES;LongitudeIES;CidadeIES;EstadoIES;RegiaoIES;EhCidadeIESCapital;OrganizationID;AnoCriacao;LatitudeStartup;LongitudeStartup;P;CidadeStartup;EstadoStartup;EhCidadeStartupCapital;RegiaoStartup
5eb22a54a7e8c4bce173f3f9;Graduação;2005;2008;Antes;"CENTRO UNIVERSITÁRIO ANHANGUERA DE SANTO ANDRÉ";UNIA;Privada;"Centro Universitário";1.945680000000000000;3;-23.662303800000000000;-46.530874000000000000;"Santo André";"São Paulo";Sudeste;0;madero;2005;-25.477840500000000000;-49.271848000000000000;NULL;Curitiba;Paraná;1;Sul
5eb22a5aa7e8c4bce173f3fd;Graduação;2011;2015;Depois;"UNIVERSIDADE CASTELO BRANCO";UCB;Privada;Universidade;2.607080000000000000;3;-22.878554700000000000;-43.227875000000000000;"Rio de Janeiro";"Rio de Janeiro";Sudeste;1;madero;2005;-25.477840500000000000;-49.271848000000000000;NULL;Curitiba;Paraná;1;Sul
5eb22a5aa7e8c4bce173f3fd;MBA;2017;2019;Depois;"ESCOLA DE CIÊNCIAS SOCIAIS";FGVPR;Privada;Faculdade;4.780440000000000000;5;-22.941373000000000000;-43.227875000000000000;"Rio de Janeiro";"Rio de Janeiro";Sudeste;1;madero;2005;-25.477840500000000000;-49.271848000000000000;NULL;Curitiba;Paraná;1;Sul
5eb22a5aa7e8c4bce173f3fd;MBA;2019;2019;Depois;"PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO";PUC-RIO;Privada;Universidade;3.839080000000000000;4;-22.979396600000000000;-43.227875000000000000;"Rio de Janeiro";"Rio de Janeiro";Sudeste;1;madero;2005;-25.477840500000000000;-49.271848000000000000;NULL;Curitiba;Paraná;1;Sul
5eb22a5aa7e8c4bce173f3fd;Graduação;2011;2015;Depois;"UNIVERSIDADE CASTELO BRANCO";UCB;Privada;Universidade;2.607080000000000000;3;-22.878554700000000000;-43.227875000000000000;"Rio de Janeiro";"Rio de Janeiro";Sudeste;1;madero;2005;-25.477840500000000000;-49.271848000000000000;NULL;Curitiba;Paraná;1;Sul
5eb22a62a7e8c4bce173f405;Graduação;2000;2005;Antes;"CENTRO UNIVERSITÁRIO MUNICIPAL DE FRANCA";UNI-FACEF;Especial;"Centro Universitário";2.983370000000000000;4;-20.537471300000000000;-47.402332000000000000;Franca;"São Paulo";Sudeste;0;madero;2005;-25.477840500000000000;-49.271848000000000000;NULL;Curitiba;Paraná;1;Sul
5eb22a7aa7e8c4bce173f415;Graduação;2005;2008;Antes;"CENTRO UNIVERSITÁRIO FUNDAÇÃO SANTO ANDRÉ";CUFSA;Privada;"Centro Universitário";2.175420000000000000;3;-23.661370500000000000;-46.530874000000000000;"Santo André";"São Paulo";Sudeste;0;madero;2005;-25.477840500000000000;-49.271848000000000000;NULL;Curitiba;Paraná;1;Sul
5eb22a3fa7e8c4bce173f3e3;Graduação;2018;2022;Depois;"UNIVERSIDADE FEDERAL DO PARÁ";UFPA;Pública;Universidade;3.331930000000000000;4;-1.472208500000000000;-48.487826000000000000;Belém;Pará;Norte;1;madtech-startup;2017;-6.694043000000000000;-35.536274000000000000;NULL;Belém;Paraíba;0;Nordeste
5eb22a3fa7e8c4bce173f3e3;Graduação;2018;2021;Depois;"UNIVERSIDADE DA AMAZÔNIA";UNAMA;Privada;Universidade;2.717860000000000000;3;-1.454885900000000000;-48.487826000000000000;Belém;Pará;Norte;1;madtech-startup;2017;-6.694043000000000000;-35.536274000000000000;NULL;Belém;Paraíba;0;Nordeste
5eb22a3ca7e8c4bce173f3df;Graduação;2013;2014;Antes;"ESCOLA DE CIÊNCIAS SOCIAIS";FGVRS;Privada;Faculdade;4.780440000000000000;5;-22.941373000000000000;-43.227875000000000000;"Rio de Janeiro";"Rio de Janeiro";Sudeste;1;magen-linux;2013;-31.754123700000000000;-52.344320000000000000;NULL;Pelotas;"Rio Grande do Sul";0;Sul
5eb22a3ca7e8c4bce173f3df;MBA;2010;2013;Antes;"CENTRO UNIVERSITÁRIO ANHANGUERA DE SANTO ANDRÉ";UNIA;Privada;"Centro Universitário";1.945680000000000000;3;-23.662303800000000000;-46.530874000000000000;"Santo André";"São Paulo";Sudeste;0;magen-linux;2013;-31.754123700000000000;-52.344320000000000000;NULL;Pelotas;"Rio Grande do Sul";0;Sul
5eb22a3ca7e8c4bce173f3df;Graduação;1996;1998;Antes;"UNIVERSIDADE CATÓLICA DE PELOTAS";UCPEL;Privada;Universidade;2.739430000000000000;3;-31.774458000000000000;-52.344320000000000000;Pelotas;"Rio Grande do Sul";Sul;0;magen-linux;2013;-31.754123700000000000;-52.344320000000000000;NULL;Pelotas;"Rio Grande do Sul";0;Sul
5eb22a3ca7e8c4bce173f3df;Graduação;2006;2009;Antes;"FACULDADE METROPOLITANA DE GUARAMIRIM";FAMEG;Privada;"Centro Universitário";2.901540000000000000;3;-26.474819800000000000;-48.992104000000000000;Guaramirim;"Santa Catarina";Sul;0;magen-linux;2013;-31.754123700000000000;-52.344320000000000000;NULL;Pelotas;"Rio Grande do Sul";0;Sul
5eb22a31a7e8c4bce173f3d5;Graduação;2005;2009;Antes;"CENTRO DE ENSINO SUPERIOR DE JUIZ DE FORA";CES/JF;Privada;Faculdade;2.320540000000000000;3;-21.772911400000000000;-43.348817000000000000;"Juiz de Fora";"Minas Gerais";Sudeste;0;magnus-d48b;2014;-23.656710600000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb22a28a7e8c4bce173f3cb;Graduação;2006;2009;Antes;"FACULDADE MACHADO SOBRINHO";FMS;Privada;Faculdade;2.411620000000000000;3;-21.790843700000000000;-43.348817000000000000;"Juiz de Fora";"Minas Gerais";Sudeste;0;mais-controle;2017;-21.779707000000000000;-43.348817000000000000;NULL;"Juiz de Fora";"Minas Gerais";0;Sudeste
5eb22a28a7e8c4bce173f3cb;MBA;2010;2012;Antes;"ESCOLA DE CIÊNCIAS SOCIAIS";FGVMG;Privada;Faculdade;4.780440000000000000;5;-22.941373000000000000;-43.227875000000000000;"Rio de Janeiro";"Rio de Janeiro";Sudeste;1;mais-controle;2017;-21.779707000000000000;-43.348817000000000000;NULL;"Juiz de Fora";"Minas Gerais";0;Sudeste
5eb22a2da7e8c4bce173f3cd;Especialização;2014;2015;Antes;"UNIVERSIDADE FEDERAL DE JUIZ DE FORA";UFJF;Pública;Universidade;3.658570000000000000;4;-21.776949500000000000;-43.348817000000000000;"Juiz de Fora";"Minas Gerais";Sudeste;0;mais-controle;2017;-21.779707000000000000;-43.348817000000000000;NULL;"Juiz de Fora";"Minas Gerais";0;Sudeste
5eb22a2da7e8c4bce173f3cd;Graduação;NULL;NULL;NULL;"FACULDADE MACHADO SOBRINHO";FMS;Privada;Faculdade;2.411620000000000000;3;-21.790843700000000000;-43.348817000000000000;"Juiz de Fora";"Minas Gerais";Sudeste;0;mais-controle;2017;-21.779707000000000000;-43.348817000000000000;NULL;"Juiz de Fora";"Minas Gerais";0;Sudeste
5eb22a2da7e8c4bce173f3cd;Graduação;2006;2013;Antes;"PONTIFÍCIA UNIVERSIDADE CATÓLICA DE MINAS GERAIS";"PUC MINAS";Privada;Universidade;3.117290000000000000;4;-19.922862200000000000;-43.926453000000000000;"Belo Horizonte";"Minas Gerais";Sudeste;1;mais-controle;2017;-21.779707000000000000;-43.348817000000000000;NULL;"Juiz de Fora";"Minas Gerais";0;Sudeste
5eb22a22a7e8c4bce173f3c1;MBA;2015;2016;Antes;"FACULDADE IBMEC";IBMEC;Privada;Faculdade;3.327430000000000000;4;-25.427272800000000000;-49.271848000000000000;Curitiba;Paraná;Sul;1;mais-retorno;2017;-23.565555400000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb22a22a7e8c4bce173f3c1;Graduação;2010;2013;Antes;"FACULDADE CESUMAR";CESUMAR;Privada;Faculdade;3.198840000000000000;4;-25.481371900000000000;-49.271848000000000000;Curitiba;Paraná;Sul;1;mais-retorno;2017;-23.565555400000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb22a22a7e8c4bce173f3c1;Graduação;2006;2008;Antes;"Centro Universitário Metropolitano de Maringá";UNIFAMMA;Privada;"Centro Universitário";2.508690000000000000;3;-23.419939800000000000;-51.939882000000000000;Maringá;Paraná;Sul;0;mais-retorno;2017;-23.565555400000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb22a23a7e8c4bce173f3c3;Graduação;NULL;NULL;NULL;"UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL";UFRGS;Pública;Universidade;4.297140000000000000;5;-30.033240800000000000;-51.228660000000000000;"Porto Alegre";"Rio Grande do Sul";Sul;1;mais-retorno;2017;-23.565555400000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb22a24a7e8c4bce173f3c5;Graduação;2009;2012;Antes;"UNIVERSIDADE ESTADUAL DE MARINGÁ";UEM;Pública;Universidade;3.646830000000000000;4;-23.404717000000000000;-51.939882000000000000;Maringá;Paraná;Sul;0;mais-retorno;2017;-23.565555400000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb22a26a7e8c4bce173f3c7;Graduação;2008;2012;Antes;"UNIVERSIDADE ESTADUAL DE MARINGÁ";UEM;Pública;Universidade;3.646830000000000000;4;-23.404717000000000000;-51.939882000000000000;Maringá;Paraná;Sul;0;mais-retorno;2017;-23.565555400000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb22a26a7e8c4bce173f3c7;MBA;2015;2016;Antes;"FACULDADE IBMEC";IBMEC;Privada;Faculdade;3.327430000000000000;4;-25.427272800000000000;-49.271848000000000000;Curitiba;Paraná;Sul;1;mais-retorno;2017;-23.565555400000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb22a1ca7e8c4bce173f3bd;Graduação;1981;1987;Antes;"PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL";PUCRS;Privada;Universidade;3.664940000000000000;4;-30.058925000000000000;-51.228660000000000000;"Porto Alegre";"Rio Grande do Sul";Sul;1;mais-shows;2016;-29.918818300000000000;-51.181030000000000000;NULL;Canoas;"Rio Grande do Sul";0;Sul
5eb22a18a7e8c4bce173f3b9;Graduação;2005;2009;Antes;"CENTRO UNIVERSITÁRIO FACVEST";UNIFACVEST;Privada;"Centro Universitário";3.681290000000000000;4;-27.824688900000000000;-50.330222000000000000;Lages;"Santa Catarina";Sul;0;mais-soluções-inteligentes;2012;-27.822410600000000000;-50.330222000000000000;NULL;Lages;"Santa Catarina";0;Sul
5eb22a10a7e8c4bce173f3af;Graduação;2013;2014;Depois;"UNIVERSIDADE ANHEMBI MORUMBI";UAM;Privada;Universidade;3.076210000000000000;4;-23.600097700000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;malware-patrol;2005;-23.567387000000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb22a10a7e8c4bce173f3af;Graduação;1993;1997;Antes;"Universidade de São Paulo";USP;Pública;Universidade;NULL;NULL;-23.561399100000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;malware-patrol;2005;-23.567387000000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb22a04a7e8c4bce173f3a1;Especialização;2010;2011;Antes;"FACULDADE IMPACTA DE TECNOLOGIA";FIT;Privada;Faculdade;2.594070000000000000;3;-23.525529000000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;mandinga-cursos-criativos-e-consultoria;2016;-23.561475900000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb22a09a7e8c4bce173f3a3;Graduação;2010;2012;Antes;"UNIVERSIDADE PAULISTA";UNIP;Privada;Universidade;2.691250000000000000;3;-25.439131500000000000;-49.271848000000000000;Curitiba;Paraná;Sul;1;mandinga-cursos-criativos-e-consultoria;2016;-23.561475900000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb229faa7e8c4bce173f399;Graduação;2008;2013;Antes;"PONTIFÍCIA UNIVERSIDADE CATÓLICA DE CAMPINAS";PUC-CAMPINAS;Privada;Universidade;2.776580000000000000;3;-22.833585600000000000;-47.060156000000000000;Campinas;"São Paulo";Sudeste;0;manipulae;2016;-23.567387000000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb229f5a7e8c4bce173f395;Mestrado;2012;2013;Antes;"UNIVERSIDADE DO VALE DO RIO DOS SINOS";UNISINOS;Privada;Universidade;3.608140000000000000;4;-29.795514500000000000;-51.146235000000000000;"São Leopoldo";"Rio Grande do Sul";Sul;0;manu-cmms;2016;-29.918697000000000000;-51.181030000000000000;NULL;Canoas;"Rio Grande do Sul";0;Sul
5eb229eea7e8c4bce173f38f;Graduação;2009;2012;Antes;"ESCOLA DE CIÊNCIAS SOCIAIS";FGVSP;Privada;Faculdade;4.780440000000000000;5;-22.941373000000000000;-43.227875000000000000;"Rio de Janeiro";"Rio de Janeiro";Sudeste;1;mão-na-roda-serviços;2015;-23.537222200000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
